id,lat,lng,tipo,comuna,fecha,descripcion
7907,-33.747429,-70.583592,Moto accidentada,Conchalí,2024-04-28,Incidente #7907 en zona urbana
7908,-33.511879,-70.755908,Tránsito detenido,Recoleta,2024-11-07,Incidente #7908 en zona urbana
7909,-33.302355,-70.899276,Vehículo detenido,La Cisterna,2024-04-18,Incidente #7909 en zona urbana
7910,-33.620327,-70.862175,Peatón atropellado,Puente Alto,2024-07-19,Incidente #7910 en zona urbana
7911,-33.421704,-70.554456,Congestión,Las Condes,2024-06-09,Incidente #7911 en zona urbana
7912,-33.651766,-70.72773,Congestión,Santiago,2024-01-16,Incidente #7912 en zona urbana
7913,-33.358248,-70.770052,Accidente,Maipú,2024-03-27,Incidente #7913 en zona urbana
7914,-33.670069,-70.54663,Congestión,Renca,2024-06-02,Incidente #7914 en zona urbana
7915,-33.588908,-70.85279,Policía,San Miguel,2024-07-28,Incidente #7915 en zona urbana
7916,-33.511116,-70.860452,Corte de tránsito,Pudahuel,2024-07-14,Incidente #7916 en zona urbana
7917,-33.349205,-70.835911,Congestión,Puente Alto,2024-10-04,Incidente #7917 en zona urbana
7918,-33.551047,-70.742475,Lluvia intensa,Huechuraba,2024-03-08,Incidente #7918 en zona urbana
7919,-33.593892,-70.612752,Vehículo detenido,Pedro Aguirre Cerda,2024-09-01,Incidente #7919 en zona urbana
7920,-33.605627,-70.722568,Peligro,Lo Prado,2024-02-20,Incidente #7920 en zona urbana
7921,-33.323091,-70.548641,Accidente,Las Condes,2024-07-07,Incidente #7921 en zona urbana
7922,-33.541581,-70.494257,Obras viales,Lo Prado,2024-07-22,Incidente #7922 en zona urbana
7923,-33.332402,-70.423046,Lluvia intensa,La Granja,2024-03-26,Incidente #7923 en zona urbana
7924,-33.429264,-70.480468,Desvío,Ñuñoa,2024-08-30,Incidente #7924 en zona urbana
7925,-33.602459,-70.522687,Policía,Puente Alto,2024-02-19,Incidente #7925 en zona urbana
7926,-33.421717,-70.485491,Policía,San Joaquín,2024-08-24,Incidente #7926 en zona urbana
7927,-33.67526,-70.559923,Vehículo detenido,Lo Prado,2024-06-23,Incidente #7927 en zona urbana
7928,-33.708222,-70.711314,Congestión,Huechuraba,2024-11-02,Incidente #7928 en zona urbana
7929,-33.590835,-70.651492,Accidente,La Granja,2024-11-08,Incidente #7929 en zona urbana
7930,-33.363361,-70.784281,Volcamiento,Puente Alto,2024-10-01,Incidente #7930 en zona urbana
7931,-33.575079,-70.640082,Congestión,La Florida,2024-03-06,Incidente #7931 en zona urbana
7932,-33.452496,-70.415736,Accidente,Puente Alto,2024-01-28,Incidente #7932 en zona urbana
7933,-33.470567,-70.554198,Moto accidentada,Conchalí,2024-11-12,Incidente #7933 en zona urbana
7934,-33.546888,-70.690593,Incendio,San Miguel,2024-12-06,Incidente #7934 en zona urbana
7935,-33.740228,-70.435202,Congestión,Puente Alto,2024-01-07,Incidente #7935 en zona urbana
7936,-33.392246,-70.819,Desvío,Las Condes,2024-12-27,Incidente #7936 en zona urbana
7937,-33.633989,-70.703847,Semáforo apagado,Ñuñoa,2024-07-21,Incidente #7937 en zona urbana
7938,-33.619885,-70.696082,Incendio,San Ramón,2024-07-03,Incidente #7938 en zona urbana
7939,-33.511106,-70.58311,Obras viales,Santiago,2024-11-08,Incidente #7939 en zona urbana
7940,-33.495566,-70.449266,Manifestación,Puente Alto,2024-01-11,Incidente #7940 en zona urbana
7941,-33.455326,-70.431388,Congestión,Peñalolén,2024-08-17,Incidente #7941 en zona urbana
7942,-33.742263,-70.451013,Obras viales,Macul,2024-08-03,Incidente #7942 en zona urbana
7943,-33.488026,-70.755482,Manifestación,Las Condes,2024-10-15,Incidente #7943 en zona urbana
7944,-33.522784,-70.576206,Choque múltiple,San Miguel,2024-02-14,Incidente #7944 en zona urbana
7945,-33.662597,-70.663827,Manifestación,Providencia,2024-09-12,Incidente #7945 en zona urbana
7946,-33.397398,-70.490496,Accidente,San Ramón,2024-04-24,Incidente #7946 en zona urbana
7947,-33.517111,-70.594397,Policía,San Miguel,2024-12-03,Incidente #7947 en zona urbana
7948,-33.565566,-70.50199,Policía,Estación Central,2024-02-10,Incidente #7948 en zona urbana
7949,-33.475548,-70.702365,Accidente,San Ramón,2024-08-31,Incidente #7949 en zona urbana
7950,-33.479957,-70.541597,Accidente,Maipú,2024-03-30,Incidente #7950 en zona urbana
7951,-33.707006,-70.874369,Incendio,Maipú,2024-12-16,Incidente #7951 en zona urbana
7952,-33.325981,-70.869254,Congestión,Puente Alto,2024-11-23,Incidente #7952 en zona urbana
7953,-33.485285,-70.89259,Moto accidentada,Puente Alto,2024-10-04,Incidente #7953 en zona urbana
7954,-33.508877,-70.613672,Tránsito detenido,Recoleta,2024-10-01,Incidente #7954 en zona urbana
7955,-33.572638,-70.413793,Vehículo detenido,Recoleta,2024-01-15,Incidente #7955 en zona urbana
7956,-33.641689,-70.534149,Tránsito detenido,Santiago,2024-01-17,Incidente #7956 en zona urbana
7957,-33.322827,-70.410336,Desvío,Providencia,2024-09-14,Incidente #7957 en zona urbana
7958,-33.687598,-70.490698,Peligro,La Pintana,2024-10-23,Incidente #7958 en zona urbana
7959,-33.699866,-70.66756,Obras viales,Ñuñoa,2024-08-16,Incidente #7959 en zona urbana
7960,-33.739336,-70.771634,Congestión,Ñuñoa,2024-10-10,Incidente #7960 en zona urbana
7961,-33.485162,-70.51955,Congestión,San Miguel,2024-11-01,Incidente #7961 en zona urbana
7962,-33.325123,-70.807407,Congestión,Puente Alto,2024-10-22,Incidente #7962 en zona urbana
7963,-33.386835,-70.423664,Vehículo detenido,Macul,2024-07-21,Incidente #7963 en zona urbana
7964,-33.732392,-70.8425,Congestión,Ñuñoa,2024-11-22,Incidente #7964 en zona urbana
7965,-33.419394,-70.883731,Moto accidentada,Santiago,2024-11-05,Incidente #7965 en zona urbana
7966,-33.509167,-70.80546,Choque múltiple,Recoleta,2024-03-21,Incidente #7966 en zona urbana
7967,-33.733248,-70.858207,Obras viales,Estación Central,2024-04-23,Incidente #7967 en zona urbana
7968,-33.436932,-70.561503,Semáforo apagado,Recoleta,2024-08-27,Incidente #7968 en zona urbana
7969,-33.567791,-70.576029,Accidente,Estación Central,2024-08-12,Incidente #7969 en zona urbana
7970,-33.459134,-70.738531,Congestión,Puente Alto,2024-02-10,Incidente #7970 en zona urbana
7971,-33.568485,-70.485626,Evento masivo,La Florida,2024-05-24,Incidente #7971 en zona urbana
7972,-33.474769,-70.76626,Congestión,Cerro Navia,2024-09-17,Incidente #7972 en zona urbana
7973,-33.700976,-70.721409,Tránsito detenido,Estación Central,2024-05-26,Incidente #7973 en zona urbana
7974,-33.699189,-70.757877,Peligro,Santiago,2024-01-28,Incidente #7974 en zona urbana
7975,-33.661464,-70.477859,Niebla,Estación Central,2024-04-13,Incidente #7975 en zona urbana
7976,-33.695397,-70.893183,Congestión,Recoleta,2024-04-18,Incidente #7976 en zona urbana
7977,-33.363009,-70.757985,Congestión,La Florida,2024-08-07,Incidente #7977 en zona urbana
7978,-33.426416,-70.525596,Congestión,Providencia,2024-05-08,Incidente #7978 en zona urbana
7979,-33.61396,-70.746021,Tránsito detenido,Ñuñoa,2024-01-27,Incidente #7979 en zona urbana
7980,-33.567205,-70.415303,Vehículo detenido,Recoleta,2024-08-20,Incidente #7980 en zona urbana
7981,-33.313442,-70.881692,Peatón atropellado,Santiago,2024-03-19,Incidente #7981 en zona urbana
7982,-33.67624,-70.595225,Moto accidentada,Renca,2024-07-24,Incidente #7982 en zona urbana
7983,-33.49862,-70.723428,Accidente,Maipú,2024-09-18,Incidente #7983 en zona urbana
7984,-33.464311,-70.451555,Accidente,Santiago,2024-02-20,Incidente #7984 en zona urbana
7985,-33.721875,-70.483515,Vehículo detenido,San Miguel,2024-10-04,Incidente #7985 en zona urbana
7986,-33.518633,-70.464538,Choque múltiple,Santiago,2024-01-24,Incidente #7986 en zona urbana
7987,-33.708982,-70.400037,Manifestación,Ñuñoa,2024-10-28,Incidente #7987 en zona urbana
7988,-33.666914,-70.881806,Obras viales,Maipú,2024-04-04,Incidente #7988 en zona urbana
7989,-33.5465,-70.789578,Desvío,San Ramón,2024-04-17,Incidente #7989 en zona urbana
7990,-33.380353,-70.491262,Corte de tránsito,Quilicura,2024-10-01,Incidente #7990 en zona urbana
7991,-33.673217,-70.877453,Congestión,Peñalolén,2024-09-26,Incidente #7991 en zona urbana
7992,-33.737365,-70.872992,Policía,Estación Central,2024-12-01,Incidente #7992 en zona urbana
7993,-33.615224,-70.478083,Volcamiento,Macul,2024-03-05,Incidente #7993 en zona urbana
7994,-33.611004,-70.879688,Vehículo detenido,Las Condes,2024-07-14,Incidente #7994 en zona urbana
7995,-33.643722,-70.600453,Accidente,Las Condes,2024-11-27,Incidente #7995 en zona urbana
7996,-33.621705,-70.886631,Obras viales,Pedro Aguirre Cerda,2024-01-12,Incidente #7996 en zona urbana
7997,-33.589376,-70.415595,Congestión,Providencia,2024-10-16,Incidente #7997 en zona urbana
7998,-33.540847,-70.711092,Accidente,Santiago,2024-05-15,Incidente #7998 en zona urbana
7999,-33.350821,-70.425608,Congestión,Peñalolén,2024-10-11,Incidente #7999 en zona urbana
8000,-33.629134,-70.598705,Accidente,Pedro Aguirre Cerda,2024-10-23,Incidente #8000 en zona urbana
8001,-33.662966,-70.450077,Manifestación,Pudahuel,2024-02-09,Incidente #8001 en zona urbana
8002,-33.50267,-70.794569,Semáforo apagado,Santiago,2024-08-13,Incidente #8002 en zona urbana
8003,-33.702318,-70.575611,Corte de tránsito,Maipú,2024-06-15,Incidente #8003 en zona urbana
8004,-33.61917,-70.702913,Congestión,Las Condes,2024-03-14,Incidente #8004 en zona urbana
8005,-33.345868,-70.402528,Obras viales,San Ramón,2024-08-02,Incidente #8005 en zona urbana
8006,-33.726773,-70.810955,Manifestación,La Pintana,2024-12-02,Incidente #8006 en zona urbana
8007,-33.465009,-70.843961,Vehículo detenido,Ñuñoa,2024-12-20,Incidente #8007 en zona urbana
8008,-33.302848,-70.571928,Manifestación,Santiago,2024-06-15,Incidente #8008 en zona urbana
8009,-33.380881,-70.507822,Congestión,San Miguel,2024-12-08,Incidente #8009 en zona urbana
8010,-33.409506,-70.484963,Moto accidentada,Puente Alto,2024-10-09,Incidente #8010 en zona urbana
8011,-33.495238,-70.506599,Desvío,San Ramón,2024-07-24,Incidente #8011 en zona urbana
8012,-33.428175,-70.445661,Congestión,Santiago,2024-03-22,Incidente #8012 en zona urbana
8013,-33.723267,-70.746671,Volcamiento,Maipú,2024-01-02,Incidente #8013 en zona urbana
8014,-33.412852,-70.596031,Manifestación,Renca,2024-01-16,Incidente #8014 en zona urbana
8015,-33.710807,-70.847661,Congestión,Ñuñoa,2024-08-24,Incidente #8015 en zona urbana
8016,-33.459592,-70.497008,Obras viales,Puente Alto,2024-06-25,Incidente #8016 en zona urbana
8017,-33.687664,-70.866442,Accidente,La Florida,2024-10-19,Incidente #8017 en zona urbana
8018,-33.460847,-70.49012,Policía,La Pintana,2024-05-20,Incidente #8018 en zona urbana
8019,-33.504598,-70.509559,Policía,San Ramón,2024-06-10,Incidente #8019 en zona urbana
8020,-33.706258,-70.765571,Lluvia intensa,Puente Alto,2024-10-15,Incidente #8020 en zona urbana
8021,-33.675392,-70.543531,Corte de tránsito,Recoleta,2024-10-18,Incidente #8021 en zona urbana
8022,-33.524598,-70.681598,Semáforo apagado,Puente Alto,2024-02-21,Incidente #8022 en zona urbana
8023,-33.349804,-70.508572,Tránsito detenido,Las Condes,2024-09-25,Incidente #8023 en zona urbana
8024,-33.371987,-70.666468,Peatón atropellado,Renca,2024-02-01,Incidente #8024 en zona urbana
8025,-33.555292,-70.606109,Desvío,La Florida,2024-05-05,Incidente #8025 en zona urbana
8026,-33.315602,-70.47632,Congestión,San Joaquín,2024-05-31,Incidente #8026 en zona urbana
8027,-33.319233,-70.649079,Evento masivo,Santiago,2024-03-11,Incidente #8027 en zona urbana
8028,-33.405794,-70.745347,Congestión,La Pintana,2024-02-27,Incidente #8028 en zona urbana
8029,-33.352586,-70.834397,Accidente,San Miguel,2024-04-03,Incidente #8029 en zona urbana
8030,-33.748348,-70.77036,Manifestación,Lo Prado,2024-03-18,Incidente #8030 en zona urbana
8031,-33.537597,-70.422776,Peligro,Maipú,2024-10-03,Incidente #8031 en zona urbana
8032,-33.723601,-70.863901,Congestión,Puente Alto,2024-01-05,Incidente #8032 en zona urbana
8033,-33.580834,-70.536215,Accidente,Recoleta,2024-02-04,Incidente #8033 en zona urbana
8034,-33.589719,-70.823011,Desvío,Estación Central,2024-04-10,Incidente #8034 en zona urbana
8035,-33.456927,-70.825703,Congestión,Puente Alto,2024-09-10,Incidente #8035 en zona urbana
8036,-33.591958,-70.449222,Congestión,Macul,2024-05-24,Incidente #8036 en zona urbana
8037,-33.447527,-70.882154,Congestión,San Joaquín,2024-11-17,Incidente #8037 en zona urbana
8038,-33.646977,-70.543301,Accidente,Puente Alto,2024-12-24,Incidente #8038 en zona urbana
8039,-33.449172,-70.750078,Accidente,Maipú,2024-01-19,Incidente #8039 en zona urbana
8040,-33.330345,-70.626088,Obras viales,Santiago,2024-02-23,Incidente #8040 en zona urbana
8041,-33.38382,-70.549438,Semáforo apagado,Santiago,2024-05-16,Incidente #8041 en zona urbana
8042,-33.602531,-70.848666,Accidente,Renca,2024-10-27,Incidente #8042 en zona urbana
8043,-33.408404,-70.57112,Congestión,Recoleta,2024-09-24,Incidente #8043 en zona urbana
8044,-33.402454,-70.806063,Manifestación,La Florida,2024-02-06,Incidente #8044 en zona urbana
8045,-33.598019,-70.468589,Lluvia intensa,Quilicura,2024-02-19,Incidente #8045 en zona urbana
8046,-33.713484,-70.613321,Accidente,Santiago,2024-01-02,Incidente #8046 en zona urbana
8047,-33.703119,-70.41124,Obras viales,La Florida,2024-05-19,Incidente #8047 en zona urbana
8048,-33.704866,-70.414521,Moto accidentada,Las Condes,2024-06-26,Incidente #8048 en zona urbana
8049,-33.656458,-70.768421,Congestión,La Florida,2024-04-23,Incidente #8049 en zona urbana
8050,-33.493013,-70.448176,Congestión,Las Condes,2024-07-17,Incidente #8050 en zona urbana
8051,-33.519735,-70.504842,Accidente,Puente Alto,2024-01-09,Incidente #8051 en zona urbana
8052,-33.716344,-70.668668,Vehículo detenido,Santiago,2024-11-04,Incidente #8052 en zona urbana
8053,-33.517334,-70.469336,Accidente,Santiago,2024-11-19,Incidente #8053 en zona urbana
8054,-33.434247,-70.537961,Tránsito detenido,Huechuraba,2024-11-11,Incidente #8054 en zona urbana
8055,-33.358097,-70.577287,Incendio,Vitacura,2024-05-30,Incidente #8055 en zona urbana
8056,-33.391611,-70.74774,Congestión,San Joaquín,2024-08-09,Incidente #8056 en zona urbana
8057,-33.603224,-70.468587,Policía,Puente Alto,2024-10-27,Incidente #8057 en zona urbana
8058,-33.676,-70.59822,Lluvia intensa,La Reina,2024-03-30,Incidente #8058 en zona urbana
8059,-33.561577,-70.473283,Tránsito detenido,Peñalolén,2024-02-02,Incidente #8059 en zona urbana
8060,-33.690147,-70.404216,Congestión,Maipú,2024-08-04,Incidente #8060 en zona urbana
8061,-33.379585,-70.589789,Congestión,Renca,2024-09-23,Incidente #8061 en zona urbana
8062,-33.740283,-70.649922,Peatón atropellado,Renca,2024-06-11,Incidente #8062 en zona urbana
8063,-33.520166,-70.885882,Congestión,San Joaquín,2024-10-06,Incidente #8063 en zona urbana
8064,-33.60539,-70.756067,Vehículo detenido,Maipú,2024-10-22,Incidente #8064 en zona urbana
8065,-33.307751,-70.52691,Accidente,Renca,2024-08-17,Incidente #8065 en zona urbana
8066,-33.412064,-70.577392,Incendio,Las Condes,2024-01-06,Incidente #8066 en zona urbana
8067,-33.415914,-70.531529,Evento masivo,Puente Alto,2024-11-16,Incidente #8067 en zona urbana
8068,-33.381306,-70.844441,Choque múltiple,Santiago,2024-05-25,Incidente #8068 en zona urbana
8069,-33.713882,-70.584755,Congestión,Puente Alto,2024-10-04,Incidente #8069 en zona urbana
8070,-33.610431,-70.401498,Accidente,Ñuñoa,2024-02-23,Incidente #8070 en zona urbana
8071,-33.397778,-70.691265,Congestión,Peñalolén,2024-06-13,Incidente #8071 en zona urbana
8072,-33.64074,-70.75382,Congestión,Pedro Aguirre Cerda,2024-04-03,Incidente #8072 en zona urbana
8073,-33.410915,-70.566461,Obras viales,Peñalolén,2024-01-27,Incidente #8073 en zona urbana
8074,-33.412998,-70.545549,Obras viales,Ñuñoa,2024-10-02,Incidente #8074 en zona urbana
8075,-33.495447,-70.834627,Accidente,Pudahuel,2024-08-21,Incidente #8075 en zona urbana
8076,-33.367023,-70.693572,Moto accidentada,Huechuraba,2024-03-08,Incidente #8076 en zona urbana
8077,-33.402377,-70.8165,Policía,La Pintana,2024-04-30,Incidente #8077 en zona urbana
8078,-33.454859,-70.672077,Peligro,Maipú,2024-07-04,Incidente #8078 en zona urbana
8079,-33.304118,-70.596205,Congestión,Santiago,2024-08-14,Incidente #8079 en zona urbana
8080,-33.311175,-70.679882,Desvío,San Joaquín,2024-10-30,Incidente #8080 en zona urbana
8081,-33.313452,-70.850111,Congestión,Estación Central,2024-12-29,Incidente #8081 en zona urbana
8082,-33.368735,-70.894269,Accidente,Conchalí,2024-07-31,Incidente #8082 en zona urbana
8083,-33.455825,-70.613128,Congestión,San Miguel,2024-02-07,Incidente #8083 en zona urbana
8084,-33.725541,-70.601172,Aluvión,Santiago,2024-05-12,Incidente #8084 en zona urbana
8085,-33.395413,-70.637168,Manifestación,Estación Central,2024-07-18,Incidente #8085 en zona urbana
8086,-33.334429,-70.820481,Accidente,Ñuñoa,2024-10-24,Incidente #8086 en zona urbana
8087,-33.483153,-70.464875,Peligro,Huechuraba,2024-09-27,Incidente #8087 en zona urbana
8088,-33.574774,-70.481937,Policía,San Ramón,2024-09-17,Incidente #8088 en zona urbana
8089,-33.744019,-70.730615,Policía,San Miguel,2024-09-09,Incidente #8089 en zona urbana
8090,-33.3003,-70.510575,Congestión,Conchalí,2024-03-11,Incidente #8090 en zona urbana
8091,-33.695695,-70.603461,Obras viales,Renca,2024-05-30,Incidente #8091 en zona urbana
8092,-33.505547,-70.504832,Obras viales,Las Condes,2024-03-23,Incidente #8092 en zona urbana
8093,-33.690519,-70.859296,Lluvia intensa,Santiago,2024-11-09,Incidente #8093 en zona urbana
8094,-33.315579,-70.672811,Accidente,Peñalolén,2024-07-02,Incidente #8094 en zona urbana
8095,-33.420075,-70.41054,Obras viales,La Cisterna,2024-10-14,Incidente #8095 en zona urbana
8096,-33.483219,-70.422598,Congestión,Macul,2024-08-01,Incidente #8096 en zona urbana
8097,-33.302833,-70.514851,Policía,Las Condes,2024-03-21,Incidente #8097 en zona urbana
8098,-33.633285,-70.577314,Desvío,San Ramón,2024-03-20,Incidente #8098 en zona urbana
8099,-33.714109,-70.514101,Congestión,Las Condes,2024-09-02,Incidente #8099 en zona urbana
8100,-33.658074,-70.834578,Manifestación,Providencia,2024-02-08,Incidente #8100 en zona urbana
8101,-33.31366,-70.442091,Vehículo detenido,Pedro Aguirre Cerda,2024-06-30,Incidente #8101 en zona urbana
8102,-33.56661,-70.49391,Congestión,Santiago,2024-08-27,Incidente #8102 en zona urbana
8103,-33.450204,-70.690301,Congestión,La Cisterna,2024-08-06,Incidente #8103 en zona urbana
8104,-33.394867,-70.528034,Peligro,Maipú,2024-12-12,Incidente #8104 en zona urbana
8105,-33.7059,-70.589404,Incendio,Renca,2024-08-26,Incidente #8105 en zona urbana
8106,-33.460781,-70.760223,Congestión,Puente Alto,2024-04-29,Incidente #8106 en zona urbana
